100,2,73
72,5,106
169,1,103
111,4,69
47,3,189
194,2,216
51,4,199
215,1,202
208,5,157
204,1,20
39,6,145
236,6,225
165,5,121
239,2,62
38,1,98
251,3,181
32,2,59
216,6,223
130,6,81
147,3,185
25,4,95
177,4,110
6,6,62
131,4,202
15,5,173
248,3,22
137,4,91
99,5,102
105,4,174
181,4,65
127,5,25
89,2,144
129,3,39
171,6,220
123,2,102
134,6,38
160,5,194
140,4,49
39,3,37
164,6,197
20,2,195
182,2,214
233,5,239
44,2,97
31,4,33
213,3,132
96,4,133
102,6,81
75,5,220
165,6,242
102,4,93
53,3,185
103,2,52
213,6,132
6,5,222
51,2,92
131,4,76
232,4,8
54,1,198
45,6,108
196,4,244
7,4,127
251,4,15
175,4,222
201,6,96
131,2,116
98,4,145
105,2,245
81,6,245
9,2,13
4,1,204
116,2,130
176,6,202
237,2,242
95,6,23
190,5,114
125,4,25
243,5,138
112,4,98
175,6,225
46,5,71
178,5,29
35,2,222
55,6,191
125,2,45
27,6,228
70,4,91
200,2,252
143,1,120
110,1,230
39,2,44
84,5,104
199,6,239
222,1,179
172,6,3
145,6,61
209,2,34
203,3,174
253,4,157
80,2,153
29,4,166
193,4,244
129,3,67
54,4,212
42,2,249
165,2,248
226,6,224
126,6,78
18,6,124
46,3,199
29,6,168
90,2,119
52,6,33
47,4,40
62,3,209
170,4,75
243,3,219
250,2,38
213,3,186
214,1,145
217,6,232
37,6,99
108,4,237
255,1,203
199,6,230
77,1,216
81,6,212
191,3,114
219,5,122
186,2,23
18,3,69
22,1,11
102,1,163
119,4,188
133,4,255
188,2,178
6,1,161
227,5,34
84,2,3
97,3,248
49,4,37
230,5,243
58,2,181
5,5,11
1,2,21
172,5,143
65,2,230
172,6,16
207,3,111
3,2,172
225,6,24
141,1,12
98,2,210
43,4,184
31,6,187
82,5,71
215,6,145
115,6,218
203,2,186
211,2,174
155,4,117
99,1,11
48,2,26
143,4,42
79,4,213
247,2,180
25,1,165
115,5,53
175,4,16
149,1,110
195,4,219
143,1,40
222,4,80
192,2,43
14,4,54
99,6,85
83,3,6
191,2,70
113,3,52
3,6,101
123,4,211
88,5,203
75,3,5
200,1,98
239,2,52
115,6,37
165,3,76
136,5,85
188,6,254
226,6,170
159,2,41
194,5,149
143,3,5
244,1,251
189,3,238
104,6,215
14,6,82
186,5,92
72,6,51
234,3,154
178,3,125
162,1,179
69,2,137
237,2,137
244,5,40
1,4,172
95,3,5
226,5,111
182,1,76
77,2,58
226,5,29
121,6,79
187,2,175
90,4,185
40,6,191
74,1,7
185,5,8
170,2,79
218,5,35
235,1,135
171,6,122
127,4,39
32,2,62
237,1,22
230,2,48
238,6,27
170,5,127
245,2,106
174,4,35
220,5,168
154,2,117
148,4,254
43,4,179
151,4,245
57,4,244
218,4,110
198,2,50
18,3,249
95,1,47
14,6,27
136,3,80
172,4,48
8,4,12
12,3,215
158,5,84
100,4,174
95,3,16
131,6,68
146,6,90
186,2,31
63,1,106
6,6,149
228,4,39
155,5,100
68,4,151
214,1,90
100,4,46
172,4,16
14,3,227
221,2,101
44,2,99
76,4,135
96,2,199
70,4,120
129,5,203
157,3,32
91,6,209
154,5,133
64,1,146
195,4,0
186,3,109
28,6,153
77,5,153
203,5,154
16,1,234
32,1,163
204,1,251
72,3,210
193,1,224
76,1,226
53,5,27
66,4,68
175,2,250
192,4,178
50,1,190
221,1,12
171,5,56
107,2,46
50,3,177
167,1,170
149,4,212
138,4,50
181,1,0
200,4,254
166,3,254
234,1,38
216,3,201
190,1,33
252,5,206
167,2,131
4,3,1
104,6,66
6,6,171
139,2,100
39,6,219
1,6,248
122,1,71
163,6,127
246,2,220
194,2,170
29,2,235
238,1,94
88,4,244
239,4,81
125,3,172
222,2,157
129,6,109
227,1,220
204,4,141
208,6,207
53,4,51
100,6,123
167,3,148
9,3,157
70,6,121
224,3,17
79,3,191
220,3,1
40,5,196
67,6,76
6,3,99
230,2,59
116,6,46
53,6,65
147,3,52
107,4,241
22,5,143
15,1,49
221,4,194
214,6,191
207,2,200
248,2,137
99,3,249
244,2,220
155,2,132
71,6,76
123,3,163
198,5,0
118,6,61
155,2,165
76,5,102
80,6,110
142,4,201
234,5,181
161,3,68
210,6,75
74,2,127
233,6,254
179,4,253
53,5,140
97,4,115
152,1,2
13,5,241
22,3,144
18,4,86
54,1,202
108,4,241
0,1,20
167,6,253
6,3,104
77,1,57
52,6,206
104,1,35
81,6,219
74,1,200
86,2,66
119,6,114
35,2,92
42,6,56
189,3,254
222,5,213
252,3,174
13,6,12
43,6,82
79,1,73
79,3,111
224,3,254
10,5,122
159,6,119
81,4,225
174,5,15
195,3,142
250,2,173
0,3,83
175,5,92
167,2,173
71,3,46
101,2,2
186,4,246
129,6,95
30,2,5
53,2,105
208,1,228
248,2,14
230,5,24
171,2,225
122,5,166
227,5,77
159,3,133
172,4,209
130,6,229
127,5,52
154,3,122
4,3,220
243,6,201
64,3,200
51,1,17
81,3,85
248,1,81
215,5,46
138,3,125
141,3,90
151,5,20
165,6,28
142,2,200
243,5,13
245,3,134
141,4,228
120,4,49
81,5,159
88,1,56
188,4,98
213,6,186
184,4,126
210,4,136
11,4,203
93,4,154
127,4,148
234,2,29
41,3,167
152,6,249
55,3,146
218,2,187
118,6,244
5,6,86
162,3,143
133,2,135
22,3,71
209,5,132
28,3,91
190,1,160
111,3,49
214,2,121
215,6,223
164,3,106
57,4,235
255,1,225
195,6,55
9,2,133
180,4,119
92,5,158
143,3,249
200,6,140
194,3,145
92,5,53
219,3,25
63,4,239
122,6,152
180,1,72
245,4,159
58,4,88
85,6,170
182,6,250
209,4,35
122,3,221
216,4,226
79,6,38
65,6,124
7,1,68
114,6,98
236,2,115
232,1,95
234,5,235
100,5,170
237,3,196
70,5,149
35,4,113
118,3,209
243,5,11
14,3,56
251,2,79
248,1,134
6,6,253
125,5,252
58,5,82
230,3,58
176,6,13
15,6,221
53,2,180
246,1,137
3,2,192
82,6,241
10,6,230
233,4,226
226,3,133
226,3,64
184,6,2
49,6,74
223,6,211
41,1,139
23,5,218
77,3,246
63,2,141
153,2,106
113,3,180
85,1,241
168,5,171
195,4,19
200,4,202
18,5,236
50,6,165
122,6,248
145,2,37
188,3,24
149,5,178
94,3,205
134,2,91
207,6,68
153,3,39
112,2,151
143,6,105
83,4,43
243,5,146
149,6,94
226,1,66
195,1,7
171,3,225
163,5,56
252,3,53
80,1,117
181,4,24
205,3,45
59,2,3
69,1,52
95,6,236
108,1,250
135,2,64
180,4,86
221,4,208
206,6,50
151,4,140
236,3,136
171,4,74
137,6,99
188,6,47
15,6,3
196,3,156
204,5,225
211,4,183
174,2,75
63,5,177
247,4,230
118,4,32
105,2,81
225,2,167
162,4,76
108,5,123
246,4,253
60,1,147
167,1,181
123,3,104
224,2,115
125,1,70
193,2,227
56,4,174
137,1,192
6,1,150
60,4,145
49,2,102
209,5,100
243,1,36
239,5,232
129,2,74
92,1,192
48,6,18
172,3,139
215,3,244
150,1,189
100,2,59
168,2,42
201,5,242
251,3,214
110,3,107
139,5,124
132,5,172
69,2,247
214,1,102
71,5,1
51,5,18
144,1,47
233,2,243
76,4,166
158,6,171
174,3,216
35,2,116
136,3,80
179,2,115
230,1,38
129,4,74
102,2,238
113,6,54
91,5,206
162,6,99
117,4,54
126,5,167
25,5,123
64,6,57
90,4,237
206,6,168
68,4,70
56,4,137
79,3,212
231,6,17
4,1,21
90,1,153
76,3,96
203,3,239
129,1,21
142,6,10
206,4,72
177,5,248
238,5,208
71,2,128
58,5,172
23,6,88
77,5,145
132,5,18
71,6,126
175,4,119
201,6,101
216,3,3
103,2,49
189,2,173
23,3,64
209,4,21
129,1,188
120,4,122
163,3,213
205,5,56
19,4,197
247,3,137
209,5,107
241,6,205
207,2,201
161,4,24
44,4,113
62,2,88
15,2,43
210,6,20
88,6,60
187,4,84
164,2,202
214,2,210
101,5,161
144,3,32
44,5,254
177,5,246
171,1,180
232,2,95
163,1,122
88,2,186
38,6,230
224,3,234
121,1,213
19,1,135
232,1,58
66,1,28
211,1,14
43,3,23
219,4,56
95,3,60
6,1,164
47,2,192
255,5,52
36,3,131
194,4,149
254,1,61
254,6,70
129,5,130
70,3,138
18,1,230
134,5,185
178,3,65
90,6,224
174,2,60
12,1,179
67,6,199
244,1,36
119,3,51
195,4,51
171,5,109
18,3,175
20,6,114
145,4,44
26,3,164
82,1,144
1,5,73
88,1,40
106,6,204
53,6,217
213,6,90
172,5,83
247,6,40
254,1,74
212,5,65
185,3,58
193,4,180
168,4,7
164,6,106
64,5,206
125,3,3
183,4,170
51,2,36
170,2,113
39,2,44
110,1,36
142,6,99
167,2,42
14,1,220
14,4,58
104,3,154
125,6,229
65,4,216
216,3,119
243,4,104
50,1,47
21,1,217
118,6,200
7,1,16
133,5,181
125,1,232
89,6,81
11,1,174
12,6,24
203,1,26
222,2,246
56,4,181
184,5,31
250,5,181
234,2,70
17,5,83
41,2,45
18,5,130
79,2,249
6,2,117
125,5,188
254,5,230
70,1,96
25,3,3
89,3,213
89,3,28
160,6,59
58,3,215
22,6,41
207,2,202
81,5,62
212,2,21
243,5,185
191,1,4
174,3,156
116,5,255
126,2,82
158,4,245
29,1,46
152,6,159
57,3,246
47,6,224
91,1,93
126,4,187
237,6,23
53,5,157
230,5,175
19,5,248
142,5,46
221,2,23
209,4,136
201,3,80
145,2,115
254,4,106
160,6,240
80,4,215
54,5,201
140,4,98
28,3,4
1,5,116
121,3,243
241,1,163
130,2,10
231,2,215
180,6,162
141,2,117
134,6,57
184,5,251
114,3,191
207,1,56
109,3,29
93,4,8
8,4,105
252,4,147
102,5,22
23,2,53
49,6,148
79,3,192
238,4,24
241,5,144
212,6,36
237,1,11
136,4,160
117,6,221
167,1,44
104,3,202
40,5,196
160,4,98
100,4,24
196,5,150
53,1,26
0,6,224
170,1,102
231,2,74
87,6,208
51,4,93
180,3,0
185,5,144
42,1,217
102,4,172
26,4,78
102,4,82
59,5,237
5,1,168
60,6,80
171,4,104
183,3,108
130,5,151
109,1,235
107,6,177
131,2,251
130,2,252
234,5,42
21,6,4
62,3,211
148,4,207
209,4,189
115,6,167
72,2,254
36,3,84
92,2,79
190,5,43
219,4,8
175,3,135
51,1,41
2,6,75
82,3,209
249,3,151
130,3,218
163,5,96
62,3,169
221,3,168
191,1,80
204,4,76
111,4,174
126,6,204
119,4,75
193,5,210
154,4,235
110,2,128
163,3,124
89,1,238
246,6,16
178,3,149
245,4,1
100,1,87
178,6,185
61,2,233
95,6,150
217,5,98
224,2,7
69,5,119
218,1,111
148,3,99
171,2,8
79,2,144
126,4,226
40,6,42
105,4,211
161,5,7
179,1,78
37,6,218
221,4,44
2,6,214
88,5,76
2,6,252
28,5,184
118,3,74
16,2,95
130,2,219
66,2,67
141,5,179
84,3,220
103,4,179
64,2,177
36,3,18
138,3,183
12,2,99
27,1,183
32,2,124
159,2,39
69,2,58
217,1,166
209,3,182
175,4,38
142,4,140
92,5,202
219,4,44
197,4,110
97,6,228
117,6,231
54,2,150
51,6,252
158,5,56
249,3,91
4,3,118
79,5,162
107,3,104
60,5,18
43,4,216
145,2,8
97,2,210
124,1,247
186,1,181
116,6,157
64,4,59
106,6,129
49,3,153
148,2,183
123,5,95
166,2,23
249,1,200
90,1,212
193,3,81
111,2,201
149,5,182
91,2,18
90,5,196
184,2,92
114,5,242
76,6,69
159,4,158
249,4,235
83,3,86
75,4,50
186,3,25
78,2,237
62,1,188
22,3,145
18,4,190
120,1,246
212,1,128
10,5,44
52,3,22
145,1,111
107,2,37
123,5,169
112,1,174
78,3,222
194,5,92
142,5,171
184,5,177
144,1,21
170,6,99
55,4,140
183,2,59
218,5,4
209,5,98
154,3,224
83,3,158
106,1,145
79,5,1
113,6,139
14,2,9
61,5,50
202,1,222
158,1,161
38,5,79
13,2,35
68,1,216
92,5,15
27,6,225
12,4,102
170,5,84
65,3,12
27,1,231
223,2,245
113,4,135
212,1,26
106,5,15
144,5,58
242,2,161
24,3,142
57,6,191
48,1,9
60,5,187
64,6,205
206,4,150
215,5,5
172,4,239
201,5,111
3,6,65
130,2,134
77,3,133
106,1,103
43,6,227
5,5,127
246,6,212
104,6,98
246,4,1
110,2,215
114,2,171
143,3,77
32,3,168
227,1,125
227,3,201
233,2,194
162,2,248
159,5,122
182,5,131
126,5,101
174,5,115
20,1,210
140,4,192
46,1,122
39,1,227
238,1,110
89,2,139
193,2,217
135,1,152
128,4,93
155,4,230
140,3,50
165,5,141
91,3,244
153,6,47
222,1,5
159,3,48
156,6,22
203,3,132
68,1,164
241,3,56
64,3,133
239,4,187
10,6,39
22,2,30
224,5,86
62,3,23
183,3,87
41,6,34
85,3,89
63,6,16
155,6,69
208,1,141
118,4,249
140,1,250
89,6,183
216,6,1
34,3,112
150,5,135
148,5,254
204,4,37
25,6,50
235,3,126
59,2,44
147,4,176
38,6,76
125,6,195
110,2,166
215,4,30
232,4,102
87,5,107
255,5,191
250,4,71
185,2,229
237,1,139
243,6,248
215,1,112
145,4,191
255,1,127
197,6,186
223,2,203
50,1,158
161,6,107
159,3,192
207,5,242
110,6,118
1,4,194
118,5,128
16,6,72
110,1,129
224,1,157
31,4,141
191,1,113
106,4,144
20,1,53
92,1,145
218,2,124
240,6,241
250,5,167
111,3,81
154,3,109
172,6,119
28,5,115
140,3,161
57,5,109
76,2,99
220,5,55
134,1,49
131,6,238
47,5,171
53,4,36
119,6,107
19,5,255
229,2,117
198,4,38
246,4,95
117,3,184
50,5,118
87,6,138
217,6,161
