69,2,21
69,1,47
34,1,113
14,2,26
21,5,0
15,1,44
117,1,65
27,1,111
100,3,10
111,5,23
33,2,106
48,5,31
57,5,105
68,3,27
41,1,10
113,4,33
76,3,45
73,1,42
37,1,88
5,6,76
70,4,53
45,3,104
83,1,107
56,2,20
108,5,28
52,1,14
82,4,6
112,3,36
72,6,107
109,4,23
62,5,121
90,2,67
40,2,37
89,5,11
38,2,58
58,3,15
115,2,108
56,5,71
23,1,26
33,3,21
69,2,8
54,6,64
15,6,44
16,1,109
81,4,77
4,6,92
105,5,106
94,4,55
49,3,45
82,6,106
6,3,13
109,4,50
127,2,119
44,6,3
101,4,100
123,6,70
13,4,105
48,3,84
18,2,77
78,1,38
101,6,53
89,6,76
119,4,74
10,3,13
126,6,66
61,1,12
28,3,24
8,6,50
16,3,24
68,6,100
78,4,16
23,6,35
100,2,68
41,1,116
15,4,37
75,4,101
12,5,117
39,3,27
120,3,44
33,3,40
61,4,33
63,2,39
58,4,17
36,2,13
89,4,64
60,1,49
107,1,119
100,1,83
32,1,36
122,4,31
125,4,98
7,5,33
71,3,30
2,2,53
77,4,78
19,3,38
77,2,18
126,5,16
69,3,82
71,1,72
10,3,35
63,3,5
35,5,63
78,4,92
64,1,92
86,1,76
12,1,38
86,6,54
117,2,102
61,5,82
57,3,17
100,3,127
23,1,9
106,1,99
96,2,43
4,2,64
98,1,19
113,4,14
88,4,115
38,4,68
57,6,31
96,1,48
50,5,54
38,5,28
72,6,82
88,2,5
55,3,75
125,6,6
93,4,70
5,4,53
94,4,50
9,5,71
27,1,93
78,1,103
1,3,116
25,3,40
24,5,27
7,2,118
16,5,77
63,1,88
95,1,111
104,5,65
70,3,107
42,1,121
92,5,91
23,1,80
22,6,113
9,4,65
52,3,24
14,5,83
98,3,85
65,1,21
66,1,112
1,5,100
5,1,55
94,1,48
53,2,70
43,6,46
0,6,46
29,3,79
14,1,59
79,6,121
14,5,59
42,3,66
107,2,79
54,5,99
51,5,126
10,2,40
44,1,43
80,3,48
2,2,98
5,4,119
33,4,81
42,5,28
83,1,55
72,2,102
32,5,85
27,4,77
102,4,95
104,6,16
31,6,45
92,5,40
20,2,32
93,1,81
105,4,50
1,4,97
90,6,122
30,1,78
17,3,97
19,4,42
58,6,38
102,1,94
118,4,127
122,1,113
12,4,95
3,3,58
121,3,60
114,5,29
40,5,51
59,2,48
53,6,88
94,4,73
18,6,30
11,3,82
89,5,98
37,6,14
76,3,58
105,1,2
52,3,122
68,3,97
28,3,22
121,3,76
39,3,57
56,3,4
45,6,8
3,3,42
96,2,91
121,5,12
106,3,29
41,4,65
21,3,84
7,3,1
98,1,57
16,3,81
65,6,55
58,2,27
43,3,74
114,5,21
63,4,47
59,6,65
89,6,117
14,1,43
23,3,53
100,1,17
54,3,81
117,2,27
78,4,99
52,3,102
78,4,31
62,4,23
99,3,40
109,5,10
69,2,68
36,5,2
29,5,65
27,4,26
121,1,58
97,4,42
43,1,126
32,5,36
75,4,28
31,6,103
39,6,121
70,2,35
110,6,28
26,5,16
75,5,18
75,2,53
26,5,59
61,5,4
12,3,50
59,1,63
110,5,56
20,4,28
19,3,74
96,2,41
15,4,116
19,5,50
24,1,109
93,6,28
108,5,0
41,4,102
96,2,8
70,5,29
124,6,72
101,6,10
84,6,106
64,1,24
37,3,10
95,6,29
118,3,126
52,5,7
59,6,41
25,3,47
111,3,44
26,1,7
5,6,109
56,6,5
114,3,104
113,4,21
118,3,4
76,2,126
43,3,36
22,1,11
27,2,54
111,4,3
54,5,43
36,4,124
58,5,5
35,5,36
4,1,63
72,5,127
17,5,26
46,6,11
60,4,3
6,6,81
6,6,114
45,1,103
43,3,7
35,4,13
123,4,97
123,1,10
41,3,78
95,3,2
87,1,82
66,1,12
15,3,99
39,5,31
82,2,118
60,2,63
19,1,66
44,6,52
1,3,62
60,4,1
82,4,76
31,5,27
73,4,20
86,2,113
51,6,18
115,4,22
58,4,33
33,4,68
92,6,12
16,3,74
97,5,114
73,5,47
37,4,87
11,3,121
116,3,51
85,5,10
99,6,65
32,3,12
116,6,42
2,3,108
61,4,93
33,5,72
34,2,123
40,5,73
29,1,76
88,6,121
88,6,64
58,4,68
84,5,54
3,3,16
15,1,73
11,3,78
123,6,126
26,5,2
49,1,50
93,4,119
0,4,49
86,6,82
66,2,46
83,1,75
120,4,110
98,1,75
126,4,34
127,6,124
7,5,1
121,6,91
84,1,96
122,6,18
67,4,111
50,6,2
76,2,83
32,4,90
81,5,50
42,2,80
46,5,126
111,1,122
124,5,108
40,5,84
18,1,50
91,2,119
99,6,24
49,1,117
111,5,64
3,3,114
34,2,36
79,6,105
39,3,78
5,5,118
63,2,76
47,5,82
62,4,95
13,2,0
101,2,121
79,3,32
35,6,116
2,5,23
57,4,109
1,5,87
35,5,79
69,4,81
45,3,2
80,6,90
35,4,76
92,4,124
116,4,97
84,6,1
37,1,125
40,4,115
81,1,59
101,5,24
115,4,22
83,3,67
114,1,33
52,4,75
66,6,106
20,3,84
118,3,16
49,4,114
65,4,122
46,6,79
95,3,13
41,3,64
3,3,67
44,2,91
31,1,62
47,5,71
124,1,53
49,4,84
14,1,10
17,3,95
76,4,7
15,6,8
4,3,114
119,5,115
96,4,13
7,1,23
48,5,69
74,6,46
29,2,13
15,4,7
47,2,9
93,3,40
46,5,50
73,5,29
40,3,24
36,6,39
123,4,73
43,2,13
52,6,9
10,5,49
76,4,113
24,3,111
82,2,112
106,6,42
122,3,12
31,2,120
106,3,15
48,2,117
120,1,37
2,3,35
2,1,107
48,6,38
63,3,86
119,1,102
27,3,66
103,6,68
50,4,65
115,5,118
5,4,45
112,2,96
100,4,21
90,6,46
98,1,100
4,1,34
78,2,122
101,6,48
73,6,18
7,3,116
34,1,40
56,3,74
50,1,120
114,4,123
108,1,36
105,6,83
46,4,83
103,1,67
112,2,2
5,5,61
27,5,72
92,2,107
