94,175
83,175
4,122
130,236
110,69
142,127
243,30
90,100
99,208
116,120
176,126
158,218
115,54
70,10
219,215
101,88
147,172
251,33
30,183
229,3
75,158
186,131
142,108
157,173
159,125
183,137
99,201
127,131
119,232
77,243
192,148
215,140
128,79
237,197
135,81
127,249
207,52
204,225
253,22
66,27
163,223
50,204
79,133
199,211
21,8
59,207
213,29
6,47
208,254
249,62
250,68
32,149
151,87
180,252
231,1
40,190
239,170
224,56
129,97
201,164
199,16
20,169
189,247
238,73
107,28
225,0
179,145
122,163
39,86
253,86
154,53
86,207
68,233
199,150
11,189
205,94
0,200
145,151
200,241
187,31
31,178
255,221
95,236
7,250
216,100
161,30
32,162
100,112
200,223
233,130
171,197
141,162
243,167
128,33
83,43
7,140
59,21
67,112
86,187
0,13
143,146
91,132
19,65
27,132
239,143
57,200
194,86
5,221
248,238
52,232
58,33
59,140
145,217
142,162
154,158
96,178
68,1
187,239
249,234
18,222
81,35
144,19
253,172
30,168
240,187
104,158
162,227
154,205
20,225
50,214
223,135
77,151
28,52
219,34
151,75
89,18
127,207
187,27
212,61
81,246
68,184
176,237
224,178
234,148
73,223
221,164
138,35
176,253
235,201
192,98
180,248
13,220
152,117
159,18
128,217
132,78
55,180
157,132
78,120
88,116
251,108
220,81
104,196
34,221
92,40
40,189
144,54
201,9
42,21
156,252
245,46
226,146
205,18
127,86
166,248
202,194
24,245
3,2
26,47
61,53
33,158
162,241
65,192
188,147
194,65
254,110
31,145
68,16
184,253
135,211
249,153
130,194
37,156
158,25
181,128
213,206
26,23
94,110
181,250
222,191
203,51
164,175
180,250
108,109
54,82
236,233
95,129
218,188
39,186
46,233
70,96
221,205
39,105
36,29
118,4
11,20
244,237
191,84
34,76
142,216
158,88
48,221
150,191
233,127
86,186
153,92
97,141
247,176
196,145
255,59
26,48
136,91
246,14
209,123
89,103
110,74
71,84
11,156
111,11
89,96
60,26
79,255
3,143
20,244
128,34
184,218
54,72
221,108
38,209
19,7
0,117
114,55
14,83
83,160
129,24
100,216
171,170
28,189
24,83
176,85
81,60
235,161
204,70
108,113
52,32
79,221
224,219
77,172
231,85
25,110
21,101
104,27
111,14
11,178
205,20
243,15
121,238
56,137
192,200
222,168
153,97
226,139
109,189
110,90
114,242
157,223
226,88
231,170
83,0
107,1
207,66
125,211
159,92
160,134
54,142
151,135
145,110
231,83
211,69
29,164
39,199
153,181
163,15
168,68
76,241
124,212
253,140
154,43
19,231
218,38
202,30
76,188
215,18
95,179
180,141
123,254
233,193
155,134
88,87
188,69
83,27
67,169
153,253
199,242
37,173
63,40
240,6
192,224
184,20
205,110
49,39
167,51
252,99
195,222
213,12
199,204
117,33
126,169
219,253
181,140
181,43
50,232
79,213
31,192
51,175
149,87
129,173
251,9
52,46
3,208
238,173
175,45
51,27
64,201
0,254
179,190
154,42
107,197
95,34
116,215
232,44
13,22
191,182
154,109
177,77
163,227
13,187
231,111
108,166
91,121
246,35
41,125
234,87
231,35
63,130
200,245
82,217
97,240
30,9
102,66
35,17
153,242
181,122
198,74
40,60
22,110
136,180
251,203
128,145
128,124
174,200
238,127
248,198
27,65
47,139
227,178
105,149
169,91
245,243
235,34
200,118
124,89
117,105
125,151
151,213
173,14
44,248
67,240
56,13
222,196
193,140
73,196
29,135
88,60
214,28
32,171
181,251
42,176
80,64
151,209
1,38
245,29
171,21
66,17
201,160
238,236
180,214
131,235
45,104
60,173
209,165
19,127
107,98
120,12
81,178
149,184
198,147
209,241
60,141
182,192
156,43
40,52
230,175
170,222
132,146
43,20
199,118
213,44
118,162
163,107
75,39
53,217
250,214
78,50
95,33
49,191
20,175
48,26
22,148
184,201
72,230
210,130
245,85
64,212
88,181
147,2
131,238
46,20
103,238
128,53
13,129
174,169
113,66
72,6
195,54
228,134
220,242
62,132
37,230
200,48
71,139
22,89
240,161
233,20
151,210
42,232
141,58
61,30
78,117
250,19
105,186
219,78
103,104
243,221
31,235
214,217
87,180
181,43
96,95
153,188
123,171
217,13
94,172
133,210
194,231
24,239
16,79
24,17
144,108
32,125
61,99
239,15
95,163
223,94
188,22
25,60
48,239
32,118
196,35
182,188
203,181
57,1
61,219
171,109
158,67
187,202
160,44
69,38
35,100
32,173
56,0
27,119
18,14
122,45
83,254
220,30
208,125
200,166
247,3
212,78
211,140
122,127
121,30
196,65
147,210
64,90
120,162
11,104
52,102
194,176
228,37
35,164
210,122
215,109
25,169
6,116
27,92
42,44
169,8
95,250
1,131
6,148
251,162
222,127
1,243
190,246
52,101
210,159
61,223
124,57
90,161
146,250
63,36
119,174
103,50
138,91
66,117
227,156
79,83
243,161
143,235
218,211
57,0
11,79
54,240
40,145
212,232
149,88
20,254
179,157
182,97
110,40
209,58
31,4
233,156
171,214
95,101
145,251
139,232
202,2
144,106
231,44
140,19
85,105
128,208
30,251
6,247
120,15
188,35
212,80
196,49
41,207
170,185
79,13
199,213
93,113
214,124
42,124
236,4
212,163
163,72
182,30
76,44
14,33
97,70
155,32
193,221
158,106
154,6
27,53
75,10
76,207
197,190
254,59
29,212
134,212
146,85
137,189
69,222
181,158
81,153
222,218
28,116
58,85
221,246
209,84
48,143
107,189
251,13
120,239
44,155
69,47
129,103
58,157
132,22
80,245
167,222
111,186
193,222
153,120
112,189
93,227
150,21
139,15
159,29
206,44
30,165
134,66
54,130
144,230
241,1
207,229
160,40
216,205
135,219
86,173
140,115
8,148
76,171
79,213
147,238
131,83
163,160
142,189
199,246
159,143
115,208
211,42
175,190
62,98
225,5
78,38
209,86
170,219
155,10
207,52
129,20
186,189
81,100
16,39
218,83
119,217
93,94
136,14
211,97
18,94
63,93
52,103
116,48
26,109
136,166
154,73
89,53
159,152
128,172
190,175
253,247
16,36
135,119
221,186
180,201
229,120
244,251
244,243
199,54
232,169
51,235
74,189
240,181
237,16
67,251
7,24
43,1
105,65
210,186
56,67
196,146
15,183
180,31
94,243
87,98
74,122
225,44
237,34
218,46
138,189
73,127
79,233
222,48
56,121
54,19
78,86
61,193
249,171
22,236
205,133
0,64
114,107
25,92
39,5
68,229
214,179
137,157
246,36
158,160
178,233
81,250
88,159
77,36
62,241
248,120
11,146
21,157
198,247
15,181
117,243
255,194
33,202
245,215
113,32
102,215
244,16
164,180
235,221
183,103
237,132
44,85
91,75
79,165
60,195
47,198
231,119
231,27
220,37
209,135
242,88
52,24
203,159
131,207
141,159
66,253
245,76
124,143
218,125
36,148
23,44
211,186
167,181
184,87
217,167
173,40
200,40
112,99
183,65
17,11
246,223
171,208
90,219
76,199
178,47
78,30
234,186
133,62
238,196
143,27
38,124
230,152
72,245
112,108
17,169
239,168
57,169
53,152
62,238
161,23
149,108
121,165
121,84
197,68
149,12
197,226
189,186
114,23
164,4
250,64
8,229
37,55
250,88
185,177
64,134
41,134
52,250
222,83
47,9
240,146
118,97
79,89
247,120
105,132
157,253
209,38
242,136
16,182
8,49
56,18
112,247
239,20
61,187
33,34
175,180
18,76
68,179
84,101
75,18
80,226
212,227
104,204
20,25
83,229
107,142
35,225
250,170
11,44
16,89
54,39
254,4
189,126
131,38
240,63
80,250
56,211
195,239
45,117
160,56
49,156
41,236
70,139
38,137
24,198
46,146
54,105
247,185
168,93
64,241
133,195
251,44
183,127
87,69
94,78
205,118
23,69
224,245
79,230
46,20
55,73
116,97
210,87
241,174
95,10
26,197
151,87
108,231
11,38
87,92
235,20
14,205
162,157
120,153
238,177
183,219
232,206
211,57
228,147
1,80
247,218
107,210
118,212
121,1
37,201
42,31
150,188
60,8
34,165
243,142
89,109
249,254
29,251
179,234
104,44
105,115
43,105
49,37
61,77
8,184
176,103
44,147
108,247
18,241
166,215
85,159
116,191
43,106
35,29
76,60
234,169
82,39
106,161
72,100
230,159
76,175
237,123
60,103
96,255
173,123
99,106
54,88
148,100
62,25
119,7
209,72
57,118
10,17
240,98
91,212
14,201
196,67
252,210
176,228
127,86
53,142
143,85
224,177
231,50
100,64
199,46
191,52
228,197
201,120
191,243
168,87
37,77
71,106
40,187
106,189
146,127
244,50
146,152
208,129
255,147
153,224
220,225
211,187
79,96
194,102
252,145
130,179
245,249
6,60
202,73
198,233
230,180
253,219
72,82
188,143
144,255
118,227
83,22
232,117
231,248
56,230
252,168
192,83
247,36
48,160
128,253
196,239
155,14
217,82
55,51
197,123
166,19
16,13
4,152
250,242
183,197
191,73
235,41
75,241
94,106
105,183
1,239
12,75
17,85
241,188
65,145
254,103
110,148
202,60
10,84
69,87
65,56
223,155
122,25
84,18
3,19
108,137
226,247
144,105
30,139
217,7
96,38
202,16
205,13
133,159
117,235
26,157
251,213
67,100
202,71
233,72
188,180
63,156
134,49
134,150
198,103
50,46
6,100
77,94
142,75
16,48
89,45
221,61
226,97
118,243
26,232
70,119
179,36
108,142
202,35
1,186
103,159
171,35
14,199
60,38
11,131
158,70
138,141
129,207
95,0
153,160
139,78
138,134
249,27
254,156
100,142
32,124
144,247
136,78
141,211
253,138
57,4
85,237
234,152
68,2
152,217
199,109
225,107
197,170
244,224
121,39
93,245
10,37
124,37
251,195
78,215
116,234
242,101
62,178
102,198
36,199
240,152
253,158
45,97
152,229
115,98
43,137
189,80
53,190
149,197
152,16
221,124
121,23
239,57
24,189
161,96
254,69
70,185
99,161
101,142
185,81
238,91
183,225
198,13
127,249
38,21
11,15
73,33
239,186
145,2
150,225
80,128
223,87
119,25
254,4
22,129
178,179
39,70
51,187
103,73
47,139
234,84
62,14
185,165
195,71
40,74
51,222
173,216
187,139
168,58
244,173
34,82
96,36
249,188
14,132
185,162
70,106
83,33
228,54
239,99
15,178
140,199
65,82
195,154
29,158
191,32
136,56
253,137
206,107
87,49
148,7
46,91
138,74
218,250
99,10
201,178
46,140
227,180
209,114
51,62
128,208
180,94
54,247
103,167
1,205
159,188
246,157
115,132
62,123
245,211
73,38
107,162
164,203
239,18
41,6
197,244
227,47
24,26
37,142
166,6
23,227
201,244
175,108
74,200
172,219
169,194
27,8
191,113
33,107
240,216
32,34
73,168
222,18
2,243
144,189
34,221
134,168
238,229
142,70
49,7
181,182
29,0
40,190
132,23
162,0
132,145
216,120
46,31
154,228
45,223
116,96
117,173
170,186
233,163
231,208
136,30
16,84
115,9
100,232
155,197
186,213
111,84
41,210
38,188
219,216
138,174
180,49
55,202
132,207
128,43
168,160
28,156
194,84
161,7
181,58
213,78
247,157
38,4
19,56
135,96
154,100
224,172
44,210
82,43
224,206
158,145
249,176
138,107
54,52
175,140
194,255
104,193
237,249
99,167
92,28
117,97
30,250
129,204
148,71
213,31
211,193
108,235
6,220
54,20
131,202
167,155
116,88
50,239
18,208
198,243
196,90
155,145
44,185
21,139
39,19
14,22
27,223
153,97
178,51
75,82
174,68
131,198
178,119
252,175
110,190
177,139
253,99
93,161
38,192
187,99
159,84
7,72
87,214
160,90
11,125
137,65
27,92
9,59
202,71
84,133
28,255
172,250
89,160
33,231
254,52
53,66
25,165
10,229
129,250
207,27
179,191
131,144
24,175
97,128
137,10
123,146
47,137
232,125
41,226
24,201
152,57
110,95
159,29
25,41
240,222
91,160
110,58
156,200
102,80
2,24
145,111
112,119
226,110
207,19
8,227
101,215
134,107
31,111
2,10
49,76
10,203
67,69
146,109
252,28
55,237
153,193
129,71
71,178
5,26
211,120
199,176
5,85
214,150
86,36
133,47
254,90
189,43
186,127
200,107
64,170
7,69
40,17
246,153
176,225
176,142
136,174
174,149
110,195
179,14
203,59
182,6
233,189
154,115
233,248
98,195
92,194
89,181
136,82
101,139
33,35
206,180
246,106
212,182
53,164
225,254
246,130
137,162
213,234
201,53
142,25
11,248
111,81
244,21
201,150
223,128
195,235
230,188
47,196
107,199
50,235
244,80
133,55
211,43
172,36
242,78
117,162
36,60
109,50
156,42
198,80
38,173
108,218
117,180
228,119
118,194
8,139
118,15
203,183
105,195
245,2
239,97
122,103
154,192
11,210
38,186
13,50
92,152
196,102
154,233
116,221
172,90
35,211
217,56
237,201
131,15
74,45
136,87
13,160
72,32
92,47
157,168
75,3
204,215
137,3
199,126
235,220
34,213
46,166
88,22
112,161
208,110
179,27
83,240
104,16
25,194
0,19
194,69
47,150
77,53
180,90
212,219
170,140
207,254
41,215
52,138
102,124
116,215
189,164
242,173
172,128
89,189
19,176
131,236
74,61
22,67
80,14
255,131
159,251
158,79
90,72
3,204
215,17
215,111
125,232
44,187
81,115
242,118
87,127
247,41
91,183
239,79
213,252
147,173
156,190
33,203
194,109
8,167
186,190
111,245
111,131
150,233
5,182
113,111
175,81
138,235
91,80
76,52
245,194
167,36
161,238
174,52
169,204
135,105
199,203
12,252
87,77
51,196
226,233
119,88
48,91
206,62
183,65
143,108
164,233
161,202
82,157
126,70
240,146
67,64
82,251
232,87
170,109
154,8
64,39
218,154
139,230
150,176
78,85
204,208
147,144
76,9
174,143
232,197
223,135
5,63
220,50
96,113
202,13
215,5
127,27
53,210
99,205
221,122
194,168
59,118
203,85
107,85
200,0
164,128
121,205
252,183
71,176
186,56
171,160
220,94
141,57
226,124
35,90
37,124
34,23
228,121
190,219
140,216
134,172
96,72
65,232
105,99
16,231
73,195
220,122
167,234
80,95
119,40
167,58
228,234
131,37
121,119
93,63
44,133
218,105
22,28
85,101
123,182
141,19
144,113
104,40
195,104
212,111
241,220
234,148
4,110
54,169
202,93
81,7
255,110
20,222
206,6
220,46
85,252
195,108
67,204
169,156
25,43
180,60
156,213
14,91
26,32
91,86
123,137
12,126
25,28
197,17
213,149
171,34
60,48
134,186
214,209
243,230
116,17
28,249
51,28
154,97
159,89
105,174
193,159
35,120
77,132
187,14
21,117
82,208
99,84
122,73
41,236
143,86
153,248
200,100
153,93
204,252
77,183
159,122
2,135
50,38
202,76
172,46
212,109
104,78
88,148
124,73
87,138
160,119
249,176
235,46
19,109
50,42
187,153
118,63
191,39
191,18
209,121
232,205
84,51
185,11
81,111
171,92
184,68
68,114
46,51
36,222
183,246
163,46
76,3
197,51
76,172
45,82
144,171
28,113
86,189
61,72
158,28
131,8
178,19
224,154
169,185
167,106
219,111
173,5
221,17
229,161
98,135
84,247
149,1
40,69
2,62
194,243
246,101
